,TARIH,FONKODU,FONUNVAN,FIYAT,TEDPAYSAYISI,KISISAYISI,PORTFOYBUYUKLUK,BORSABULTENFIYAT
184,1688688000000,DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,2.469411,167907445.0,294.0,414632567.53,-
185,1688688000000,DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,2.681105,22370053.0,403.0,59976464.44,-
186,1688688000000,DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,42.82175,36746061.0,1.0,1573530621.89,-
187,1688688000000,DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,35.524313,8498577.0,1.0,301906110.81,-
188,1688688000000,DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,46.168799,10117304.0,2.0,467103774.99,-
189,1688688000000,DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),6.816602,11537387.0,2030.0,78645772.84,-
190,1688688000000,DPZ,DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON,33.282717,3378735.0,1.0,112453481.0,-
191,1688688000000,DP1,DENİZ PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
192,1688688000000,DP2,DENİZ PORTFÖY ÖZER SERBEST (DÖVİZ) ÖZEL FON,26.765909,3076496.0,9.0,82345212.07,-
193,1688688000000,DP3,DENİZ PORTFÖY DUMAN SERBEST (DÖVİZ) ÖZEL FON,28.024821,7581485.0,4.0,212469757.98,-
194,1688688000000,DP4,DENİZ PORTFÖY GİZEM SERBEST (DÖVİZ) ÖZEL FON,26.488531,8748452.0,3.0,231733639.02,-
195,1688688000000,DP5,DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON,28.356013,13041463.0,1.0,369803899.85,-
196,1688688000000,DP6,DENİZ PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,25.667943,16960567.0,190.0,435342859.61,-
197,1688688000000,DP7,DENİZ PORTFÖY DEMİR SERBEST (DÖVİZ) ÖZEL FON,26.433734,11000000.0,3.0,290771072.94,-
198,1688688000000,DP8,DENİZ PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,25.322561,5593955.0,61.0,141653265.33,-
199,1688688000000,DP9,DENİZ PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,25.555798,5115593.0,63.0,130733059.79,-
200,1688688000000,DRS,DENİZ PORTFÖY GÜL SERBEST (DÖVİZ) ÖZEL FON,28.40357,6783012.0,4.0,192661757.52,-
201,1688688000000,DSC,DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON,27.943763,14233383.0,1.0,397734276.92,-
202,1688688000000,DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,29.78981,3097436.0,70.0,92272028.86,-
203,1688688000000,DSP,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,4.691239,9431938.0,577.0,44247478.97,-
204,1688688000000,DTL,DENİZ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.32604,34086197.0,424.0,45199677.5,-
205,1688688000000,DTR,DENİZ PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,27.367182,10569988.0,199.0,289270789.51,-
206,1688688000000,DTV,DENİZ PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,24.630745,27198989.0,3.0,669931351.69,-
207,1688688000000,DTZ,AK PORTFÖY DÖNÜŞTÜRÜCÜ TEKNOLOJİLER DEĞİŞKEN FON,1.828204,72335732.0,4740.0,132244480.15,-
208,1688688000000,DUT,DENİZ PORTFÖY KAR PAYI ÖDEYEN DÖRDÜNCÜ SERBEST (DÖVİZ) FON,26.597999,38174701.0,285.0,1015370655.09,-
209,1688688000000,DVA,DENİZ PORTFÖY ONBİRİNCİ SERBEST (DÖVİZ) FON,26.713223,9114801.0,92.0,243485715.85,-
210,1688688000000,DVC,DENİZ PORTFÖY LİYA SERBEST (DÖVİZ) ÖZEL FON,26.303358,5583628.0,1.0,146868166.81,-
211,1688688000000,DVI,DENİZ PORTFÖY OLBA SERBEST (DÖVİZ) ÖZEL FON,30.67358,8788844.0,2.0,269585308.52,-
212,1688688000000,DVN,DENİZ PORTFÖY G2B SERBEST (DÖVİZ) ÖZEL FON,28.19674,4347889.0,1.0,122596295.02,-
213,1688688000000,DVO,DENİZ PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,1.314691,11721097.0,2.0,15409620.54,-
214,1688688000000,DVT,DENİZ PORTFÖY METAVERSE VE DİJİTAL YAŞAM TEKNOLOJİLERİ DEĞİŞKEN FON,2.04284,24443708.0,2255.0,49934595.26,-
215,1688688000000,DVU,AZİMUT PORTFÖY 17.0 SERBEST ÖZEL FON,2.254045,469075277.0,6.0,1057316988.1,-
216,1688688000000,DVZ,DENİZ PORTFÖY EFES SERBEST (DÖVİZ) ÖZEL FON,27.279997,23643514.0,1.0,644994988.48,-
217,1688688000000,DYJ,DENİZ PORTFÖY KAR PAYI ÖDEYEN ÜÇÜNCÜ SERBEST (DÖVİZ) FON,26.519624,25087489.0,211.0,665310768.76,-
218,1688688000000,DYN,DENİZ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇ TEKNOLOJİLERİ DEĞİŞKEN FON,1.827979,20750313.0,1485.0,37931132.64,-
219,1688688000000,DZE,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.41595,205318700.0,1990.0,85402344.98,-
220,1688688000000,DZG,DENİZ PORTFÖY ZB SERBEST (DÖVİZ) ÖZEL FON,28.086652,2613436.0,2.0,73402668.32,-
221,1688688000000,DZM,DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,30.417475,18904853.0,118.0,575037893.14,-
222,1688688000000,EBD,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON,0.073955,131995180.0,225.0,9761729.74,-
223,1688688000000,ECA,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.551919,15815041.0,372.0,8728616.8,-
224,1688688000000,ECB,GLOBAL MD PORTFÖY PARA PİYASASI (TL) FONU,15.054133,12236092.0,2545.0,184203755.04,-
225,1688688000000,ECV,GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.147142,754908842.016,3258.0,111078973.91,-
226,1688688000000,EC2,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),31.515826,707558.311,597.0,22299284.45,-
227,1688688000000,EDU,İŞ PORTFÖY TEV EĞİTİME DESTEK SERBEST FON,1.112047,73573700.0,53.0,81817425.32,-
228,1688688000000,EHS,AZİMUT PORTFÖY ERCİYES HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),2.775482,240743036.0,3.0,668177946.29,-
229,1688688000000,EIB,QİNVEST PORTFÖY DEĞİŞKEN FON,0.180162,411308406.0,279.0,74102058.32,-
230,1688688000000,EIC,QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU,0.065758,3528223678.0,255.0,232007719.08,-
231,1688688000000,EID,QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON),0.631247,105130516.0,691.0,66363311.97,-
232,1688688000000,EIL,QİNVEST PORTFÖY PARA PİYASASI FONU,1.418418,6419663.0,236.0,9105764.62,-
233,1688688000000,EJG,AZİMUT PORTFÖY İNAN SERBEST (TL) ÖZEL FON,4.091402,116730976.0,2.0,477593291.26,-
234,1688688000000,EKF,QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU,0.037876,1748308707.0,450.0,66218186.37,-
235,1688688000000,ELZ,QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.880891,12222321.0,331.0,59655817.95,-
236,1688688000000,EPO,İŞ PORTFÖY EXPLORER SERBEST (DÖVİZ) ÖZEL FON,26.611147,6075000.0,1.0,161662717.83,-
237,1688688000000,ESE,AZİMUT PORTFÖY ESES SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
238,1688688000000,ESG,AKTİF PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,1.932506,41890418.0,74.0,80953473.38,-
239,1688688000000,ESH,AZİMUT PORTFÖY ESENTEPE HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),0.0,0.0,0.0,0.0,-
240,1688688000000,EUZ,GARANTİ PORTFÖY SERBEST (DÖVİZ-AVRO) FON,28.323178,24961639.0,588.0,706992947.64,-
241,1688688000000,FBC,GRİ PORTFÖY KATILIM FONU,1.024504,53900508.0,5788.0,55221298.21,-
242,1688688000000,FBN,FİBA PORTFÖY SAFİR SERBEST FON,4.228339,14611815.0,12.0,61783712.12,-
243,1688688000000,FBV,İŞ PORTFÖY MODEL SERBEST FON,2.217688,14563928.0,144.0,32298247.68,-
244,1688688000000,FBZ,FİBA PORTFÖY KAR PAYI ÖDEYEN SERBEST FON,1.673316,33229968.0,22.0,55604245.53,-
245,1688688000000,FDO,QNB FİNANS PORTFÖY SULTAN SERBEST(DÖVİZ) ÖZEL FON,26.028379,2967638.0,1.0,77242807.22,-
246,1688688000000,FDV,AZİMUT PORTFÖY DMR SERBEST ÖZEL FON,1.296778,302680329.0,1.0,392509337.99,-
247,1688688000000,FDZ,AZİMUT PORTFÖY 16.0 SERBEST FON,0.893672,30142307.0,1.0,26937324.19,-
248,1688688000000,FFD,FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,0.014215,4688584000.0,190.0,66647394.87,-
249,1688688000000,FFF,QNB FİNANS PORTFÖY BERİL SERBEST(DÖVİZ) ÖZEL FON,27.509438,11168076.0,1.0,307227493.22,-
250,1688688000000,FFH,QNB FİNANS PORTFÖY ÇOKLU VARLIK KATILIM FONU,2.68757,56224368.0,838.0,151106919.88,-
251,1688688000000,FFO,QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON,28.128079,1801854.0,7.0,50682692.3,-
252,1688688000000,FFP,QNB FİNANS PORTFÖY FON SEPETİ FONU,2.508648,279380885.0,1986.0,700868285.43,-
253,1688688000000,FFS,FİBA PORTFÖY 2023 SERBEST (DÖVİZ) FON,31.298812,43983873.0,768.0,1376642952.19,-
254,1688688000000,FHZ,QNB FİNANS PORTFÖY HUZUR SERBEST (DÖVİZ) ÖZEL FON,26.741045,10896241.0,3.0,291376870.43,-
255,1688688000000,FIB,FİBA PORTFÖY ALTIN FONU,0.127658,6052945009.39,6088.0,772707258.21,-
256,1688688000000,FID,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,0.442261,2104805598.0,2298.0,930872918.67,-
257,1688688000000,FIL,FİBA PORTFÖY PARA PİYASASI (TL) FONU,0.100587,13535044856.0,9283.0,1361455451.85,-
258,1688688000000,FIT,FİBA PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU,0.112933,81453119.0,125.0,9198726.53,-
259,1688688000000,FI3,QNB FİNANS PORTFÖY BORÇLANMA ARAÇLARI FONU,314.265388,159232.73,9560.0,50041335.66,-
260,1688688000000,FI5,QNB FİNANS PORTFÖY PARA PİYASASI (TL) FONU,204.657247,15111655.268,16979.0,3092709765.22,-
261,1688688000000,FJB,FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON,1.96469,23721921.0,153.0,46606231.55,-
262,1688688000000,FJC,FİBA PORTFÖY MELTEM ÜÇÜNCÜ SERBEST (DÖVİZ) FON,28.115133,7739331.0,37.0,217592316.65,-
263,1688688000000,FJM,FİBA PORTFÖY MELTEM SERBEST (DÖVİZ) FON,27.659591,149329086.0,1785.0,4130381372.84,-
264,1688688000000,FJN,FİBA PORTFÖY MELTEM İKİNCİ SERBEST (DÖVİZ) FON,27.549962,79044657.0,1198.0,2177677301.53,-
265,1688688000000,FJZ,FİBA PORTFÖY FIRTINA SERBEST (DÖVİZ) FON,26.11667,6225140.0,156.0,162579924.72,-
266,1688688000000,FKE,QNB FİNANS PORTFÖY KRİSTAL SERBEST (DÖVİZ-AVRO) FON,28.380881,87924115.0,1801.0,2495363824.86,-
267,1688688000000,FKH,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,25.561567,79290000.0,624.0,2026776623.51,-
268,1688688000000,FKM,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0.0,0.0,0.0,0.0,-
269,1688688000000,FMR,FİBA PORTFÖY MART 2025 SERBEST (DÖVİZ) FON,26.324904,309488.0,10.0,8147242.04,-
270,1688688000000,FMS,QNB FİNANS PORTFÖY SABİHA SERBEST (DÖVİZ) ÖZEL FON,0.0,0.0,0.0,0.0,-
271,1688688000000,FNE,AZİMUT PORTFÖY FİNE AGRO SERBEST (TL) ÖZEL FON,1.036735,300000000.0,1.0,311020602.68,-
272,1688688000000,FNO,QNB FİNANS PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.063832,28215663020.035,3769.0,1801073921.07,-
273,1688688000000,FPE,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU,30.847257,11897621.0,2464.0,367008975.23,-
274,1688688000000,FPH,FİBA PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.027695,55381571.0,2562.0,721494210.98,-
275,1688688000000,FPK,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL)FONU,0.029346,1289546228.0,724.0,37842799.53,-
276,1688688000000,FPR,STRATEJİ PORTFÖY FOREST HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),3.214276,11671304.0,24.0,37514787.54,-
277,1688688000000,FPZ,QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,32.479081,23277518.0,502.0,756032390.91,-
278,1688688000000,FP1,QNB FİNANS PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,26.615345,6474473.0,1.0,172320334.98,-
279,1688688000000,FRA,AZIMUT PORTFÖY MAB SERBEST ÖZEL FON,14.393253,16108246.0,1.0,231850058.47,-
280,1688688000000,FRZ,AZİMUT PORTFÖY FRZ SERBEST ÖZEL FON,5.539473,17900643.0,2.0,99160123.81,-
281,1688688000000,FSE,QNB FİNANS PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) FON,27.486457,22780000.0,267.0,626141498.18,-
282,1688688000000,FSF,FİBA PORTFÖY KISA VADELİ SERBEST (TL) FON,1.838375,1110532418.997,93.0,2041575208.3,-
283,1688688000000,FSG,FİBA PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.362719,16485636.0,56.0,22465290.53,-
284,1688688000000,FSH,FİBA PORTFÖY FON SEPETİ SERBEST FON,1.346088,37793600.0,99.0,50873497.92,-
285,1688688000000,FSK,QNB FİNANS PORTFÖY KISA VADELİ SERBEST FON,1.67196,6515123.0,46.0,10893022.99,-
286,1688688000000,FTY,QNB FİNANS PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,25.858594,5470000.0,67.0,141446509.86,-
287,1688688000000,FUA,AK PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.759927,240626213.0,7165.0,664110890.42,-
288,1688688000000,FUB,QNB FİNANS PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,0.303509,2406761849.0,2582.0,730475015.52,-
289,1688688000000,FUM,AK PORTFÖY ALESTA SERBEST (DÖVİZ) ÖZEL FON,27.357531,7978311.0,2.0,218266886.9,-
290,1688688000000,FUP,QNB FİNANS PORTFÖY BAYSAN SERBEST (DÖVİZ) ÖZEL FON,39.71957,9374472.0,2.0,372349998.02,-
291,1688688000000,FVL,FİBA PORTFÖY BİRİNCİ SERBEST (TL) FON,1.298421,174743211.0,16.0,226890271.09,-
292,1688688000000,FVS,QNB FİNANS PORTFÖY VİZYON SERBEST (DÖVİZ) ÖZEL FON,28.077496,1047325.0,2.0,29406263.0,-
293,1688688000000,FYA,İSTANBUL PORTFÖY ARK II SERBEST FON,0.013428,47846686061.0,157.0,642483290.14,-
294,1688688000000,FYB,AZİMUT PYŞ EB SERBEST ( DÖVİZ ) ÖZEL FON,33.425825,2519339.0,5.0,84210984.7,-
295,1688688000000,FYD,QNB FİNANS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),4.326732,248260160.084,3972.0,1074155224.4,-
296,1688688000000,FYF,STRATEJİ PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON(HİSSE SENEDİ YOĞUN),0.038988,340948582.0,6.0,13292876.82,-
297,1688688000000,FYG,AZİMUT PORTFÖY ÖPY SERBEST ( DÖVİZ ) ÖZEL FON,6.935719,120818095.0,1.0,837960327.72,-
298,1688688000000,FYH,AZİMUT PYŞ SERBEST ( DÖVİZ ) FON,34.199888,9582179.0,149.0,327709449.45,-
299,1688688000000,FYI,AZİMUT PORTFÖY 4.0 SERBEST FON,3.563774,31391645.0,101.0,111872730.08,-
300,1688688000000,FYJ,AZİMUT PORTFÖY 19.0 SERBEST (DÖVİZ) FON,25.808798,1419351.0,1.0,36631743.72,-
301,1688688000000,FYM,AZİMUT PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,0.16828,2120215149.0,7.0,356790618.88,-
302,1688688000000,FYO,QNB FİNANS PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.34248,660358544.005,923.0,226159731.66,-
303,1688688000000,FYT,QNB FİNANS PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.114038,7485979803.47,105214.0,853686651.56,-
304,1688688000000,FYV,AZİMUT PORTFÖY PRO SERBEST (TL) ÖZEL FON,0.0,0.0,0.0,0.0,-
305,1688688000000,FYZ,AZİMUT PORTFÖY AS SERBEST ÖZEL FON,2.072642,60000000.0,2.0,124358517.4,-
306,1688688000000,FZJ,FİBA PORTFÖY BİRİNCİ FON SEPETİ FONU,1.824926,370391737.407,2548.0,675937344.78,-
307,1688688000000,FZP,FİBA PORTFÖY SERBEST FON,1.864313,95088094.0,260.0,177273984.69,-
308,1688688000000,GAC,GARANTİ PORTFÖY YİRMİBİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,28.029989,5093548.0,1.0,142772094.6,-
309,1688688000000,GAE,GARANTİ PORTFÖY BİST30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.181471,3287427658.0,9375.0,596572662.42,-
310,1688688000000,GAF,INVEO PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.492926,136206301.0,393.0,67139608.52,-
311,1688688000000,GAG,INVEO PORTFÖY BİRİNCİ SERBEST (DÖVIZ)  FON,8.576032,9795237.0,74.0,84004263.25,-
312,1688688000000,GAH,GARANTİ PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,3.565329,22529994.0,1171.0,80326845.41,-
313,1688688000000,GAJ,GARANTİ PORTFÖY YİRMİÜÇÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,26.779029,4827363.0,1.0,129272095.91,-
314,1688688000000,GAK,INVEO PORTFÖY KARMA FON,3.240203,17430200.0,386.0,56477384.74,-
315,1688688000000,GAL,GARANTİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,113.756943,33356225.0,22179.0,3794502171.52,-
316,1688688000000,GAN,INVEO PORTFÖY ALFON SERBEST (TL) FON,7.668214,7021591.0,2.0,53843060.92,-
317,1688688000000,GAS,GARANTİ PORTFÖY ÜÇÜNCÜ SERBEST(DÖVİZ) FON,0.144085,7160349346.0,633.0,1031695605.7,-
318,1688688000000,GAU,GARANTİ PORTFÖY YİRMİNCİ SERBEST (DÖVİZ) ÖZEL FON,26.044488,21386377.0,4.0,556997234.58,-
319,1688688000000,GAV,GARANTİ PORTFÖY YİRMİİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,27.250075,935592.0,1.0,25494951.73,-
320,1688688000000,GA1,GARANTİ PORTFÖY BORÇLANMA ARAÇLARI FONU,664.679547,91234.0,992.0,60641373.77,-
321,1688688000000,GBC,AZİMUT PYŞ YABANCI BYF FON SEPETİ FONU,0.110998,13689172779.475,3044.0,1519468798.93,-
322,1688688000000,GBG,INVEO PORTFÖY G-20 ÜLKELERİ YABANCI HİSSE SENEDİ FONU,0.196671,677282000.0,6638.0,133201618.15,-
323,1688688000000,GBH,GARANTİ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.253217,8652897.0,99.0,10843959.78,-
324,1688688000000,GBL,AZİMUT PYŞ KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.238214,1256994529.353,1879.0,299433863.13,-
325,1688688000000,GBN,GARANTİ PORTFÖY BEŞİNCİ (TL) SERBEST FON,1.862945,557411906.0,200.0,1038427642.96,-
326,1688688000000,GBP,GARANTİ PORTFÖY YİRMİALTINCI SERBEST (DÖVİZ-AVRO) ÖZEL FON,29.095257,20012900.0,2.0,582280476.77,-
327,1688688000000,GBV,GARANTİ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,2.54477,47524305.0,3565.0,120938404.35,-
328,1688688000000,GBZ,AZİMUT PORTFÖY EMTİA FON SEPETİ FONU,1.266221,229838213.0,1705.0,291025887.19,-
329,1688688000000,GCA,GARANTİ PORTFÖY HM SERBEST (DÖVİZ) ÖZEL FON,28.572244,11637874.0,2.0,332520180.33,-
330,1688688000000,GCC,GARANTİ PORTFÖY YİRMİSEKİZİNCİ SERBEST ÖZEL FON,1.334442,209085801.0,2.0,279012777.51,-
331,1688688000000,GCD,ATLAS PORTFÖY UFUK SERBEST FON,0.0,0.0,0.0,2806.28,-
332,1688688000000,GCI,GARANTİ PORTFÖY KARŞIYAKA SERBEST (DÖVİZ) ÖZEL FON,27.844898,3600000.0,3.0,100241631.14,-
333,1688688000000,GCZ,GARANTİ PORTFÖY ZM SERBEST (DÖVİZ) ÖZEL FON,27.969005,7911831.0,1.0,221286043.34,-
334,1688688000000,GEC,GARANTİ PORTFÖY SOYKAN SERBEST (DÖVİZ) ÖZEL FON,31.202192,5144536.0,3.0,160520800.52,-
335,1688688000000,GEI,INVEO PORTFÖY EVEREST SERBEST FON,6.428445,27991513.0,7.0,179941898.12,-
336,1688688000000,GFA,GARANTİ PORTFÖY OCAK 2024 SERBEST (DÖVİZ-ABD DOLARI) FON,27.106396,7841441.0,46.0,212553203.51,-
337,1688688000000,GFB,GARANTİ PORTFÖY MISIRLI SERBEST (DÖVİZ) ÖZEL FON,28.47258,3375649.0,4.0,96113436.53,-
338,1688688000000,GFD,GARANTİ PORTFÖY BAL SERBEST (DÖVİZ) ÖZEL FON,26.819129,4169358.0,4.0,111818550.61,-
339,1688688000000,GFE,GARANTİ PORTFÖY ŞUBAT 2025 SERBEST (DÖVİZ-ABD DOLARI) FON,28.039002,6597961.0,27.0,185000241.47,-
340,1688688000000,GFK,GARANTİ PORTFÖY AĞUSTOS 2024 SERBEST (DÖVİZ-ABD DOLARI) FON,27.836702,10420842.0,63.0,290081871.27,-
341,1688688000000,GFL,GARANTİ PORTFÖY MİA SERBEST ÖZEL FON,3.034679,50019434.0,1.0,151792909.19,-
342,1688688000000,GFN,GARANTİ PORTFÖY DAPEİ SERBEST  (DÖVİZ) ÖZEL FON,29.130749,11569606.0,3.0,337031283.89,-
343,1688688000000,GFO,GARANTİ PORTFÖY HAZİRAN 2025 SERBEST (DÖVİZ-AVRO) FON,29.442089,5521523.0,49.0,162565171.94,-
344,1688688000000,GFT,AZİMUT PORTFÖY HE SERBEST (TL) ÖZEL FON,2.26594,23449221.0,2.0,53134535.4,-
345,1688688000000,GFY,GARANTİ PORTFÖY OL SERBEST (DÖVİZ) ÖZEL FON,26.36698,9648423.0,3.0,254399777.8,-
346,1688688000000,GGC,AK PORTFÖY KIYI SERBEST ÖZEL FON,1.958734,83054437.0,5.0,162681577.53,-
347,1688688000000,GGK,INVEO PORTFÖY  ALTIN FON,3.235857,23361500.0,753.0,75594471.65,-
348,1688688000000,GGL,ÜNLÜ PORTFÖY YEDİNCİ SERBEST ÖZEL FON,0.0,0.0,1.0,156.98,-
349,1688688000000,GGM,GARANTİ PORTFÖY GMS SERBEST ÖZEL FON,2.183591,342290935.0,1.0,747423513.78,-
350,1688688000000,GGN,GARANTİ PORTFÖY AYDOĞAN SERBEST(DÖVİZ) ÖZEL FON,27.988543,4344559.0,2.0,121597875.2,-
351,1688688000000,GGP,GARANTİ PORTFÖY ALTINCI SERBEST (DÖVİZ) ÖZEL FON,27.674276,7139678.0,1.0,197585417.16,-
352,1688688000000,GGR,GARANTİ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) ÖZEL FON,28.691365,27862089.0,3.0,799401376.68,-
353,1688688000000,GHS,GARANTİ PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.601129,101150630.0,6565.0,1375762784.08,-
354,1688688000000,GIE,GARANTİ PORTFÖY GARANTİ BBVA İKLİM ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.294636,2758721.0,360.0,3571539.16,-
355,1688688000000,GIH,ALLBATROSS PORTFÖY GIDA VE İÇECEK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.234852,584679.0,32.0,721992.3,-
356,1688688000000,GJA,GARANTİ PORTFÖY ONYEDİNCİ SERBEST (DÖVİZ) ÖZEL FON,27.345544,8775687.0,2.0,239975934.66,-
357,1688688000000,GJB,INVEO PORTFÖY BİRİNCİ FON SEPETİ FONU,3.187229,22158828.0,773.0,70625260.38,-
358,1688688000000,GJD,GARANTİ PORTFÖY ORTAS SERBEST (DÖVİZ) ÖZEL FON,26.24014,7017398.0,3.0,184137505.84,-
359,1688688000000,GJE,GARANTİ PORTFÖY ECZ SERBEST (DÖVİZ) ÖZEL FON,27.482531,16073766.0,6.0,441747766.59,-
360,1688688000000,GJF,GARANTİ PORTFÖY BEREKET SERBEST (DÖVİZ) ÖZEL FON,27.063574,4974491.0,2.0,134627505.09,-
361,1688688000000,GJH,GARANTİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.068863,8731934392.0,1258.0,9333239812.06,-
362,1688688000000,GJM,GLOBAL MD PORTFÖY ADA SERBEST FON,10.3234,12504806.0,83.0,129092108.32,-
363,1688688000000,GJO,GARANTİ PORTFÖY ONALTINCI SERBEST (DÖVİZ) ÖZEL FON,26.93919,5126345.0,1.0,138099581.35,-
364,1688688000000,GKF,GLOBAL MD PORTFÖY KATILIM FONU,1.644592,4376283.0,175.0,7197200.47,-
365,1688688000000,GKH,GARANTİ PORTFÖY  KATILIM SERBEST (TL) FON,1.269945,338014347.0,62.0,429259522.66,-
366,1688688000000,GKK,GARANTİ PORTFÖY ONDÖRDÜNCÜ SERBEST (DÖVİZ) ÖZEL FON,27.256034,14319018.0,2.0,390279645.19,-
